LAT,LONG,GOBS
-22.35698,-54.96099,978657.71
-22.22209,-54.90895,978633.77
-22.22389,-54.90507,978634.35
-22.22583,-54.90113,978636.52
-22.22968,-54.89870,978639.01
-22.23367,-54.89644,978639.65
-22.23815,-54.89625,978637.92
-22.24658,-54.89765,978635.95
-22.24623,-54.89980,978636.39
-22.25078,-54.89929,978636.14
-22.25520,-54.89874,978636.86
-22.25926,-54.89871,978637.32
-22.26372,-54.89770,978637.11
-22.26748,-54.89720,978637.72
-22.29353,-54.88847,978648.47
-22.29730,-54.88605,978648.69
-22.30144,-54.88544,978649.42
-22.30567,-54.88672,978649.88
-22.31027,-54.88589,978651.03
-22.31409,-54.88707,978650.93
-22.31267,-54.88248,978649.22
-22.31137,-54.87830,978647.67
-22.30987,-54.87359,978647.97
-22.30854,-54.86944,978648.52
-22.29068,-55.01620,978644.12
-22.29438,-55.01548,978644.89
-22.29763,-55.01339,978645.24
-22.30029,-55.01063,978645.22
-22.30379,-55.00829,978645.25
-22.30790,-55.00716,978644.42
-22.31200,-55.00631,978643.15
-22.31581,-55.00541,978644.44
-22.31872,-55.00339,978647.89
-22.32286,-55.00225,978650.39
-22.32653,-55.00099,978650.05
-22.33042,-54.99910,978648.23
-22.33424,-54.99721,978652.44
-22.33430,-54.99276,978653.97
-22.33550,-54.98819,978653.33
-22.33209,-54.98595,978650.94
-22.32833,-54.98745,978650.13
-22.32620,-54.99128,978650.44
-22.32615,-54.99567,978650.30
-22.32300,-54.99919,978650.87
-22.31853,-54.99964,978649.67
-22.30462,-55.00432,978643.68
-22.22813,-54.99346,978638.55
-22.22439,-54.99491,978640.37
-22.22033,-54.99645,978642.98
-22.22233,-55.00009,978643.27
-22.22623,-55.00009,978641.92
-22.22900,-55.00335,978641.64
-22.22778,-55.00766,978642.28
-22.22425,-55.00742,978643.15
-22.22603,-55.01217,978643.94
-22.23026,-55.01358,978644.00
-22.23837,-55.01528,978645.22
-22.24140,-55.01292,978642.62
-22.24490,-55.01096,978641.30
-22.24921,-55.01022,978642.52
-22.23551,-54.99056,978641.40
-22.23958,-54.98898,978642.10
-22.24081,-54.98325,978641.57
-22.24006,-54.98060,978641.80
-22.23611,-54.97880,978640.38
-22.23894,-54.97578,978641.13
-22.23959,-54.97126,978640.63
-22.23559,-54.96912,978639.26
-22.39111,-54.73620,978658.99
-22.39268,-54.73219,978656.72
-22.39540,-54.72932,978656.13
-22.39208,-54.72635,978655.03
-22.38851,-54.72330,978653.31
-22.38565,-54.71978,978650.76
-22.38284,-54.71611,978649.35
-22.37996,-54.71226,978648.58
-22.37704,-54.70840,978647.60
-22.37514,-54.70586,978646.52
-22.29960,-54.67392,978644.20
-22.30377,-54.67306,978645.04
-22.31416,-54.69648,978644.15
-22.31762,-54.69391,978643.80
-22.32164,-54.69200,978645.46
-22.32528,-54.69023,978647.17
-22.30713,-54.67550,978644.70
-22.31151,-54.67638,978645.52
-22.31564,-54.67751,978646.06
-22.31866,-54.68153,978645.78
-22.32187,-54.68481,978646.75
-22.32566,-54.68774,978647.95
-22.32837,-54.69112,978650.31
-22.33266,-54.69234,978652.75
-22.33689,-54.69348,978650.72
-22.33896,-54.69407,978649.67
-22.33613,-54.69769,978650.02
-22.26006,-54.85706,978644.16
-22.25839,-54.86152,978640.78
-22.25749,-54.86553,978639.97
-22.33053,-54.77986,978651.76
-22.33294,-54.78174,978654.29
-22.21580,-54.99575,978643.72
-22.21250,-54.99897,978641.72
-22.20958,-55.00195,978641.17
-22.20481,-55.00324,978640.84
-22.20088,-55.00272,978640.63
-22.20727,-55.00658,978641.41
-22.20790,-55.01090,978640.36
-22.20889,-55.01461,978642.53
-22.23365,-54.96505,978637.69
-22.23026,-54.96441,978635.85
-22.32175,-54.98157,978651.13
-22.32602,-54.98229,978651.61
-22.32585,-54.97812,978652.37
-22.32917,-54.97601,978652.92
-22.32783,-54.97215,978653.01
-22.32897,-54.96863,978653.92
-22.33224,-54.96642,978653.47
-22.32394,-54.97401,978652.19
-22.31553,-54.96690,978650.35
-22.31899,-54.96937,978651.38
-22.32452,-54.96857,978653.91
-22.32187,-54.97173,978652.76
-22.31948,-54.98418,978650.28
-22.32308,-54.98805,978650.12
-22.32269,-54.99308,978649.09
-22.32031,-54.99658,978651.04
-22.31744,-54.99323,978649.94
-22.31502,-54.98962,978650.08
-22.31132,-54.98577,978648.08
-22.31214,-54.97697,978645.91
-22.19139,-55.04888,978644.84
-22.18922,-55.05293,978647.70
-22.18646,-55.05722,978644.82
-22.18561,-55.06198,978642.69
-22.18442,-55.06700,978638.38
-22.18125,-55.07078,978636.66
-22.17631,-55.06997,978636.06
-22.17215,-55.06821,978635.00
-22.16792,-55.06541,978636.06
-22.16399,-55.06267,978638.08
-22.16054,-55.05998,978638.97
-22.17008,-55.03891,978640.02
-22.16510,-55.03793,978639.55
-22.16025,-55.03657,978639.00
-22.15554,-55.03326,978637.53
-22.15124,-55.02587,978634.27
-22.15261,-55.02180,978631.44
-22.15450,-55.01761,978632.00
-22.16148,-55.05505,978641.86
-22.16584,-55.05446,978643.21
-22.16969,-55.05673,978642.33
-22.17484,-55.05562,978642.75
-22.17933,-55.05448,978644.33
-22.18279,-55.05483,978645.61
-22.17958,-55.05824,978642.16
-22.17753,-55.06257,978637.82
-22.17669,-55.06647,978637.26
-22.15443,-55.02918,978635.47
-22.14831,-55.02376,978632.49
-22.14480,-55.02453,978631.29
-22.14067,-55.02400,978631.02
-22.13696,-55.02330,978631.84
-22.16636,-55.01913,978636.60
-22.17059,-55.02073,978637.85
-22.17514,-55.01927,978639.56
-22.17914,-55.01699,978639.71
-22.18335,-55.01692,978640.12
-22.18761,-55.01748,978640.53
-22.19095,-55.01894,978640.70
-22.19091,-55.02276,978640.17
-22.18914,-55.02677,978638.28
-22.18728,-55.03098,978638.14
-22.18539,-55.03535,978638.70
-22.18396,-55.03860,978639.98
-22.20831,-55.02512,978643.98
-22.20496,-55.02781,978642.81
-22.20142,-55.02968,978641.74
-22.19746,-55.02761,978641.48
-22.19451,-55.02454,978641.46
-22.14869,-55.02899,978633.96
-22.14525,-55.03134,978631.39
-22.14159,-55.03387,978631.49
-22.13812,-55.03626,978632.78
-22.13502,-55.03506,978630.98
-22.13526,-55.02963,978632.76
-22.13510,-55.02608,978632.79
-22.24984,-54.79835,978637.26
-22.24532,-54.79821,978637.81
-22.31824,-54.88827,978652.03
-22.32224,-54.88933,978652.95
-22.32633,-54.88866,978653.24
-22.32997,-54.88614,978653.53
-22.33415,-54.88404,978653.66
-22.33791,-54.88307,978653.65
-22.34214,-54.88264,978653.74
-22.34651,-54.88266,978655.05
-22.34683,-54.88134,978655.06
-22.34507,-54.87733,978654.49
-22.34630,-54.87311,978653.25
-22.36433,-54.86115,978656.23
-22.36244,-54.85747,978656.92
-22.36077,-54.85327,978658.17
-22.36186,-54.84978,978658.44
-22.35604,-54.84775,978657.86
-22.35335,-54.84853,978656.51
-22.35268,-54.85259,978654.71
-22.34826,-54.85251,978654.62
-22.34365,-54.85239,978654.17
-22.34078,-54.84900,978654.40
-22.34101,-54.84510,978655.38
-22.34167,-54.84200,978656.91
-22.33959,-54.84070,978657.56
-22.33686,-54.83644,978656.96
-22.36408,-54.85418,978657.26
-22.36697,-54.85069,978657.50
-22.37025,-54.84773,978657.69
-22.37421,-54.84509,978658.90
-22.37762,-54.84201,978659.87
-22.38039,-54.83819,978660.93
-22.37968,-54.83383,978660.84
-22.38251,-54.83102,978660.58
-22.38478,-54.82738,978660.63
-22.38717,-54.82364,978661.02
-22.38925,-54.81966,978660.65
-22.39110,-54.81723,978661.02
-22.39178,-54.82171,978661.35
-22.39293,-54.82566,978662.24
-22.39326,-54.82963,978662.54
-22.39195,-54.83352,978663.08
-22.39049,-54.83728,978663.59
-22.38759,-54.83993,978662.99
-22.38614,-54.84425,978662.46
-22.38479,-54.84656,978661.31
-22.38644,-54.85138,978662.00
-22.38632,-54.85507,978662.12
-22.38572,-54.85926,978662.21
-22.38321,-54.86228,978662.06
-22.37960,-54.86468,978660.78
-22.37609,-54.86589,978659.88
-22.37225,-54.86512,978658.46
-22.36919,-54.86543,978657.66
-22.32955,-54.86237,978648.00
-22.32877,-54.85743,978648.53
-22.32744,-54.85329,978649.38
-22.32535,-54.85004,978651.71
-22.32408,-54.84528,978654.29
-22.32382,-54.84394,978655.80
-22.32026,-54.84713,978654.08
-22.31814,-54.84895,978653.40
-22.31645,-54.85235,978653.10
-22.31601,-54.85589,978652.65
-22.31665,-54.85937,978652.20
-22.31837,-54.86157,978651.17
-22.32198,-54.86016,978649.30
-22.32528,-54.85879,978647.84
-22.31646,-54.82698,978646.94
-22.31213,-54.82591,978645.65
-22.30836,-54.82705,978646.22
-22.30467,-54.82827,978646.26
-22.30019,-54.82872,978644.99
-22.30982,-54.96179,978649.62
-22.30763,-54.95915,978649.43
-22.30660,-54.95508,978647.89
-22.30543,-54.95053,978649.42
-22.30434,-54.94626,978653.18
-22.24180,-54.79667,978637.72
-22.25417,-54.94942,978640.30
-22.25609,-54.94589,978644.61
-22.25629,-54.94284,978641.72
-22.25976,-54.94109,978641.98
-22.25872,-54.93696,978639.69
-22.25667,-54.93390,978638.41
-22.30519,-55.01201,978646.38
-22.30800,-55.01503,978646.92
-22.31188,-55.01674,978648.72
-22.31170,-55.02077,978650.51
-22.31063,-55.02451,978651.79
-22.30834,-55.02910,978651.09
-22.30779,-55.03244,978650.80
-22.30375,-55.03373,978648.76
-22.21286,-55.01521,978643.75
-22.21633,-55.01782,978646.64
-22.20180,-54.98386,978639.32
-22.20470,-54.98059,978641.60
-22.18799,-54.99319,978637.75
-22.19162,-54.99090,978637.86
-22.19562,-54.98899,978637.51
-22.20915,-54.97855,978640.29
-22.21291,-54.97635,978639.45
-22.21238,-54.97225,978638.65
-22.21182,-54.96775,978637.70
-22.21475,-54.96394,978637.27
-22.21411,-54.95865,978634.61
-22.22722,-54.97887,978638.66
-22.22508,-54.98258,978639.85
-22.22292,-54.98713,978641.96
-22.22090,-54.99084,978642.51
-22.25101,-54.97391,978640.31
-22.24879,-54.97759,978640.44
-22.24638,-54.98126,978643.08
-22.24402,-54.97718,978642.57
-22.27888,-55.03735,978649.89
-22.27694,-55.03356,978650.86
-22.27324,-55.03001,978648.43
-22.27081,-55.02626,978647.21
-22.26650,-55.02672,978645.88
-22.26233,-55.02533,978645.14
-22.25805,-55.02400,978647.39
-22.25386,-55.02478,978647.57
-22.24991,-55.02651,978646.75
-22.24564,-55.02749,978645.41
-22.24138,-55.02793,978644.73
-22.23874,-55.03073,978642.27
-22.23816,-55.03544,978638.59
-22.23750,-55.03995,978639.51
-22.23693,-55.04449,978640.53
-22.23586,-55.04895,978642.50
-22.25591,-55.04438,978643.11
-22.25639,-55.04060,978644.69
-22.25728,-55.03584,978644.88
-22.25798,-55.03183,978644.48
-22.25859,-55.02737,978644.89
-22.19727,-54.81609,978623.63
-22.19282,-54.81525,978624.94
-22.19057,-54.81826,978624.49
-22.18655,-54.81846,978624.48
-22.18695,-54.81319,978624.12
-22.18372,-54.81993,978622.03
-22.18011,-54.82275,978620.88
-22.17677,-54.82538,978621.80
-22.15467,-54.83619,978626.56
-22.15715,-54.83280,978626.32
-22.15872,-54.83017,978627.45
-22.16302,-54.83049,978626.98
-22.17928,-54.85002,978621.63
-22.17518,-54.84717,978621.04
-22.17685,-54.84328,978620.74
-22.17898,-54.83818,978619.13
-22.17404,-54.83733,978620.85
-22.18308,-54.83911,978618.46
-22.18177,-54.84388,978619.54
-22.18064,-54.84727,978621.00
-22.22195,-54.80979,978627.07
-22.21748,-54.81029,978626.91
-22.21305,-54.81097,978629.21
-22.20840,-54.81098,978631.25
-22.20755,-54.81576,978629.15
-22.22042,-54.81919,978627.17
-22.21608,-54.81977,978627.18
-22.21176,-54.82037,978628.56
-22.20408,-54.81200,978626.26
-22.19783,-54.82626,978624.24
-22.19416,-54.82679,978623.04
-22.19048,-54.82675,978621.80
-22.20029,-54.85067,978620.89
-22.19680,-54.85311,978620.61
-22.19425,-54.85686,978622.01
-22.19050,-54.85581,978622.92
-22.18697,-54.85545,978624.19
-22.17725,-54.88119,978630.29
-22.18088,-54.88202,978629.62
-22.18497,-54.88393,978628.40
-22.18928,-54.88309,978626.66
-22.19344,-54.88194,978624.61
-22.17864,-54.88631,978631.58
-22.17930,-54.89014,978629.24
-22.18008,-54.89385,978627.43
-22.18003,-54.90650,978625.99
-22.17668,-54.91085,978628.90
-22.17635,-54.90493,978628.67
-22.17185,-54.90462,978629.28
-22.17312,-54.90103,978628.72
-22.17318,-54.89653,978628.47
-22.18314,-54.90359,978625.31
-22.18569,-54.90151,978625.15
-22.17479,-54.91375,978632.33
-22.17846,-54.91419,978627.70
-22.18196,-54.91116,978624.78
-22.18614,-54.90932,978623.34
-22.18954,-54.90779,978623.60
-22.21119,-54.86526,978627.81
-22.21397,-54.86166,978627.67
-22.21734,-54.85855,978628.85
-22.21585,-54.86555,978629.83
-22.22007,-54.86498,978630.63
-22.21998,-54.86068,978630.56
-22.21826,-54.84738,978627.22
-22.21524,-54.84436,978623.98
-22.22320,-54.85353,978631.09
-22.22725,-54.85435,978632.55
-22.22989,-54.83928,978630.89
-22.23201,-54.83555,978632.13
-22.23569,-54.83351,978633.18
-22.23815,-54.83016,978634.38
-22.24157,-54.82759,978635.34
-22.24571,-54.82730,978636.40
-22.24919,-54.82640,978637.01
-22.24063,-54.82387,978636.94
-22.23728,-54.82321,978635.21
-22.23383,-54.82187,978633.72
-22.23314,-54.81851,978631.25
-22.25116,-54.69636,978635.34
-22.24769,-54.69874,978635.65
-22.24594,-54.70223,978634.90
-22.24189,-54.70274,978635.41
-22.23833,-54.70252,978636.32
-22.23462,-54.70393,978636.67
-22.23071,-54.70633,978637.33
-22.22706,-54.70917,978639.36
-22.22368,-54.71122,978637.32
-22.22155,-54.71413,978635.35
-22.16498,-54.95849,978625.59
-22.16309,-54.95489,978626.36
-22.16049,-54.95206,978628.44
-22.15986,-54.94776,978631.16
-22.16025,-54.94335,978631.10
-22.15966,-54.93835,978632.38
-22.15651,-54.92931,978637.75
-22.15781,-54.92407,978638.07
-22.16231,-54.92159,978634.49
-22.16605,-54.92097,978631.43
-22.16891,-54.92220,978631.34
-22.16647,-54.93059,978632.90
-22.16332,-54.94486,978628.32
-22.16646,-54.94513,978627.07
-22.17236,-54.95297,978628.06
-22.17166,-54.94850,978626.78
-22.16869,-54.94552,978626.94
-22.13888,-54.91787,978633.42
-22.14306,-54.91603,978636.87
-22.14388,-54.91141,978639.79
-22.14680,-54.90962,978635.99
-22.15021,-54.90770,978636.20
-22.15155,-54.90377,978632.95
-22.15410,-54.90108,978632.03
-22.13040,-54.90506,978638.85
-22.12736,-54.90833,978634.76
-22.12589,-54.91173,978632.28
-22.12684,-54.91535,978631.85
-22.12971,-54.92200,978630.67
-22.14295,-54.87072,978631.59
-22.14377,-54.87514,978635.95
-22.14572,-54.87868,978636.53
-22.15108,-54.88189,978635.95
-22.15520,-54.87533,978632.34
-22.15245,-54.87152,978628.92
-22.14948,-54.86794,978628.53
-22.15722,-54.87562,978631.66
-22.13845,-54.85812,978620.20
-22.14250,-54.85937,978621.65
-22.14538,-54.86053,978624.19
-22.15400,-54.84114,978625.36
-22.15595,-54.84502,978624.22
-22.15700,-54.84775,978623.15
-22.16610,-54.86625,978630.21
-22.16903,-54.86286,978630.21
-22.17216,-54.86153,978628.84
-22.17568,-54.85879,978627.38
-22.14232,-54.84768,978621.00
-22.14472,-54.85047,978621.44
-22.14676,-54.85326,978621.60
-22.15605,-54.83092,978627.22
-22.15365,-54.83270,978627.86
-22.15377,-54.83611,978627.00
-22.12210,-54.93436,978636.76
-22.12446,-54.93795,978636.77
-22.12655,-54.94294,978635.76
-22.12919,-54.94648,978634.11
-22.12733,-54.93582,978629.65
-22.12925,-54.93214,978627.86
-22.15184,-54.81623,978627.74
-22.14888,-54.82011,978632.14
-22.14640,-54.82334,978633.21
-22.15927,-54.82531,978632.38
-22.15921,-54.82101,978627.08
-22.16792,-54.81230,978621.03
-22.16450,-54.81038,978621.42
-22.16064,-54.80901,978622.79
-22.17101,-54.81227,978620.67
-22.16483,-54.82078,978625.77
-22.16382,-54.82531,978629.24
-22.15624,-54.81812,978627.20
-22.15594,-54.82137,978630.78
-22.15918,-54.79481,978624.00
-22.15458,-54.79125,978623.35
-22.15923,-54.78323,978625.78
-22.16028,-54.78199,978625.99
-22.16780,-54.79160,978627.19
-22.17883,-54.80669,978623.44
-22.19481,-54.80449,978628.10
-22.18601,-54.79126,978632.39
-22.18231,-54.78391,978628.87
-22.17977,-54.78680,978628.16
-22.19056,-54.78347,978633.97
-22.18473,-54.78084,978629.43
-22.19956,-54.77733,978638.39
-22.19612,-54.78543,978633.88
-22.19726,-54.79220,978633.20
-22.20869,-54.79144,978633.47
-22.20414,-54.79165,978634.41
-22.21873,-54.79122,978630.10
-22.22289,-54.79070,978630.32
-22.21923,-54.78576,978629.99
-22.21650,-54.78583,978629.31
-22.21872,-54.78956,978630.07
-22.22221,-54.78650,978631.13
-22.21926,-54.77740,978630.00
-22.22158,-54.77624,978630.68
-22.21535,-54.77541,978628.34
-22.22091,-54.77073,978629.88
-22.21499,-54.76422,978629.00
-22.20833,-54.76457,978631.87
-22.19570,-54.76500,978640.01
-22.19476,-54.75938,978640.46
-22.20301,-54.75726,978634.31
-22.20080,-54.75434,978634.45
-22.19700,-54.75341,978635.44
-22.19316,-54.75387,978637.91
-22.21317,-54.75066,978633.57
-22.21347,-54.74633,978635.54
-22.20502,-54.74573,978634.90
-22.22284,-54.79953,978628.76
-22.20901,-54.73011,978632.07
-22.20781,-54.73367,978633.30
-22.20575,-54.73754,978636.44
-22.20349,-54.74061,978637.04
-22.20960,-54.73640,978634.37
-22.21108,-54.73194,978631.78
-22.21692,-54.72212,978631.65
-22.21995,-54.72446,978631.53
-22.21845,-54.73163,978629.90
-22.21422,-54.73075,978630.48
-22.21807,-54.74358,978633.27
-22.21519,-54.74440,978634.88
-22.20607,-54.75530,978633.08
-22.21138,-54.76003,978631.49
-22.21658,-54.75026,978633.94
-22.21694,-54.74646,978634.28
-22.21408,-54.77808,978629.40
-22.21091,-54.77325,978628.48
-22.21179,-54.77786,978629.93
-22.21331,-54.78573,978630.60
-22.21437,-54.80147,978628.77
-22.21114,-54.80063,978631.21
-22.20668,-54.80148,978633.92
-22.20352,-54.80322,978629.53
-22.19965,-54.80462,978627.45
-22.21226,-54.79786,978630.16
-22.14693,-54.91754,978640.27
-22.14267,-54.92032,978635.08
-22.13901,-54.92196,978632.47
-22.14058,-54.92601,978632.34
-22.14443,-54.92932,978632.95
-22.15229,-54.92836,978640.27
-22.15066,-54.92494,978638.69
-22.14918,-54.92106,978640.65
-22.14716,-54.92373,978636.19
-22.14857,-54.92758,978635.88
-22.15542,-54.95065,978632.43
-22.16057,-54.95783,978629.29
-22.15351,-54.93920,978634.72
-22.15671,-54.93952,978636.03
-22.15760,-54.94544,978635.21
-22.15299,-54.94734,978629.15
-22.15692,-54.95537,978627.66
-22.15560,-54.96226,978624.02
-22.15626,-54.95921,978625.75
-22.16020,-54.96208,978626.13
-22.20118,-54.76447,978635.55
-22.23318,-54.77340,978631.96
-22.23282,-54.76869,978632.19
-22.23701,-54.76895,978634.22
-22.23734,-54.77288,978633.23
-22.26685,-54.75943,978638.59
-22.26298,-54.76038,978637.63
-22.25930,-54.76126,978638.38
-22.25490,-54.75434,978639.62
-22.25286,-54.74991,978640.56
-22.25623,-54.74622,978639.55
-22.22760,-54.77483,978631.32
-22.32497,-54.73950,978641.16
-22.32187,-54.73621,978643.14
-22.32079,-54.73209,978644.04
-22.31915,-54.72774,978643.52
-22.31897,-54.72333,978646.55
-22.22611,-54.76066,978632.59
-22.22438,-54.75811,978632.38
-22.22791,-54.75727,978634.31
-22.23128,-54.75641,978636.30
-22.23448,-54.75435,978638.32
-22.23626,-54.75131,978638.96
-22.23970,-54.74839,978638.53
-22.24111,-54.74461,978638.04
-22.24345,-54.74155,978638.69
-22.24754,-54.73947,978640.03
-22.24726,-54.74324,978639.70
-22.24570,-54.74635,978639.97
-22.24264,-54.74726,978638.64
-22.23480,-54.74819,978637.82
-22.17050,-54.93224,978630.43
-22.17477,-54.93400,978628.83
-22.17868,-54.93561,978626.05
-22.18113,-54.93232,978623.31
-22.17350,-54.94370,978626.30
-22.16898,-54.94178,978628.23
-22.16450,-54.93989,978628.53
-22.22994,-54.75054,978636.19
-22.22461,-54.75239,978633.79
-22.22524,-54.74744,978634.55
-22.22529,-54.73906,978631.50
-22.22435,-54.72800,978633.24
-22.22911,-54.72697,978635.96
-22.23249,-54.72629,978637.26
-22.22690,-54.72917,978634.59
-22.22877,-54.73194,978634.05
-22.23132,-54.73595,978633.80
-22.23417,-54.73183,978635.17
-22.24118,-54.72431,978634.94
-22.22523,-54.72386,978634.47
-22.24023,-54.72633,978634.33
-22.25384,-54.73463,978641.37
-22.24885,-54.71635,978634.99
-22.24750,-54.71278,978633.70
-22.24561,-54.70973,978633.25
-22.24534,-54.70599,978633.51
-22.23494,-54.70826,978635.70
-22.23254,-54.71147,978636.89
-22.22962,-54.71004,978637.75
-22.23373,-54.71531,978637.12
-22.23651,-54.71759,978636.11
-22.23931,-54.72107,978634.60
-22.24286,-54.72397,978634.92
-22.22357,-54.71743,978635.24
-22.22615,-54.72038,978635.49
-22.22964,-54.72095,978637.12
-22.22638,-54.71513,978638.13
-22.24073,-54.70654,978634.25
-22.23732,-54.70967,978634.56
-22.13235,-54.89636,978625.38
-22.12757,-54.89642,978628.35
-22.27467,-54.76576,978642.08
-22.27736,-54.76400,978642.95
-22.28034,-54.76314,978643.04
-22.28017,-54.76043,978643.34
-22.28196,-54.75738,978643.37
-22.28424,-54.75335,978643.28
-22.28370,-54.74961,978642.82
-22.28498,-54.74633,978643.56
-22.28821,-54.74874,978644.75
-22.28029,-54.75185,978641.86
-22.27704,-54.75302,978641.18
-22.27955,-54.75637,978642.41
-22.27625,-54.75717,978641.29
-22.26233,-54.76621,978638.24
-22.26635,-54.76589,978639.38
-22.26935,-54.76477,978641.27
-22.27224,-54.76213,978641.15
-22.27294,-54.75057,978640.04
-22.27259,-54.74640,978640.96
-22.26930,-54.75315,978639.27
-22.26593,-54.75580,978638.26
-22.26215,-54.75701,978637.37
-22.26390,-54.74921,978639.89
-22.26826,-54.74737,978641.05
-22.27623,-54.74547,978641.28
-22.27175,-54.73714,978644.08
-22.27452,-54.73490,978646.01
-22.27974,-54.73552,978644.77
-22.14147,-54.89704,978625.98
-22.13809,-54.90033,978630.02
-22.13470,-54.90348,978634.03
-22.12572,-54.90576,978635.27
-22.12172,-54.90314,978633.77
-22.12426,-54.92272,978629.78
-22.12035,-54.92042,978627.01
-22.11641,-54.91785,978626.78
-22.11248,-54.91547,978626.19
-22.13108,-54.91701,978629.91
-22.13221,-54.91247,978627.85
-22.13405,-54.90845,978638.87
-22.11563,-54.90542,978625.67
-22.11906,-54.90779,978628.11
-22.12236,-54.91005,978629.07
-22.11537,-54.91067,978622.05
-22.11870,-54.91319,978623.06
-22.12204,-54.91578,978628.38
-22.12579,-54.91947,978628.99
-22.14162,-54.93621,978631.50
-22.14160,-54.94207,978629.74
-22.14158,-54.94694,978627.43
-22.13751,-54.94786,978628.16
-22.13749,-54.94390,978628.35
-22.13748,-54.93895,978629.18
-22.13753,-54.93409,978629.51
-22.13365,-54.93394,978627.26
-22.13297,-54.93856,978627.59
-22.12927,-54.94056,978631.08
-22.13286,-54.94357,978628.57
-22.28185,-54.73180,978646.38
-22.28610,-54.73183,978646.77
-22.28891,-54.72833,978647.62
-22.28904,-54.72394,978645.73
-22.24326,-54.77194,978635.49
-22.24718,-54.77088,978636.23
-22.24301,-54.76443,978638.46
-22.24073,-54.76087,978637.88
-22.23853,-54.76375,978637.67
-22.24622,-54.76221,978638.91
-22.25342,-54.76010,978640.96
-22.26395,-54.73789,978643.23
-22.26513,-54.73383,978644.35
-22.26330,-54.72915,978642.88
-22.26163,-54.72387,978642.18
-22.25897,-54.72221,978640.24
-22.26305,-54.72185,978642.02
-22.26596,-54.72530,978642.36
-22.26955,-54.72564,978642.93
-22.27079,-54.72815,978644.56
-22.26711,-54.72949,978643.41
-22.25968,-54.72856,978642.56
-22.25983,-54.73225,978643.41
-22.25725,-54.71849,978638.87
-22.25749,-54.72482,978640.51
-22.25390,-54.72563,978640.32
-22.24952,-54.72156,978638.84
-22.25332,-54.71913,978637.78
-22.27337,-54.76983,978640.54
-22.28204,-54.76676,978641.28
-22.28452,-54.76435,978641.42
-22.28640,-54.76119,978642.34
-22.28965,-54.75894,978643.11
-22.29192,-54.75472,978643.81
-22.29573,-54.75157,978645.11
-22.29864,-54.74853,978644.69
-22.29583,-54.74514,978645.83
-22.29274,-54.74739,978645.61
-22.29085,-54.75042,978644.85
-22.29231,-54.74348,978645.56
-22.29377,-54.74097,978645.69
-22.29839,-54.74458,978645.37
-22.30876,-54.75411,978639.22
-22.30526,-54.75190,978641.59
-22.30141,-54.74971,978643.92
-22.28967,-54.76393,978639.91
-22.29477,-54.76304,978639.55
-22.29705,-54.75942,978641.10
-22.29969,-54.75527,978642.25
-22.30182,-54.75195,978643.02
-22.14594,-54.93731,978632.43
-22.14580,-54.94175,978630.41
-22.14583,-54.94698,978627.09
-22.16718,-54.95006,978626.64
-22.16781,-54.95494,978626.94
-22.14113,-54.88904,978627.15
-22.13606,-54.88854,978621.44
-22.13106,-54.88802,978622.91
-22.12560,-54.88754,978624.47
-22.14445,-54.88514,978631.19
-22.13956,-54.88480,978626.90
-22.13531,-54.88451,978624.70
-22.13075,-54.88424,978626.83
-22.13476,-54.89312,978621.38
-22.13031,-54.89267,978622.93
-22.12636,-54.89228,978627.82
-22.15013,-54.89112,978628.04
-22.15209,-54.88649,978629.84
-22.14834,-54.95788,978623.95
-22.14682,-54.96240,978624.99
-22.30525,-54.74660,978642.92
-22.31712,-54.73439,978642.46
-22.32143,-54.74121,978640.55
-22.32042,-54.74602,978638.32
-22.30919,-54.73366,978644.65
-22.31524,-54.73975,978641.98
-22.30638,-54.73713,978645.19
-22.31318,-54.74194,978642.07
-22.31801,-54.74252,978640.03
-22.30383,-54.75671,978640.12
-22.22307,-54.81240,978627.20
-22.21758,-54.81621,978626.65
-22.21259,-54.81620,978628.74
-22.20271,-54.83766,978624.34
-22.20146,-54.84178,978623.60
-22.20594,-54.83980,978623.13
-22.20872,-54.83219,978624.38
-22.21232,-54.83380,978623.94
-22.20406,-54.84333,978622.79
-22.17596,-54.83483,978621.95
-22.18897,-54.83179,978620.58
-22.18652,-54.83931,978618.63
-22.19585,-54.83045,978623.59
-22.19252,-54.83081,978621.91
-22.20783,-54.84301,978622.16
-22.18571,-54.84188,978618.41
-22.18839,-54.84587,978620.21
-22.19614,-54.84750,978620.95
-22.19772,-54.85131,978620.47
-22.19175,-54.83273,978621.83
-22.20037,-54.82423,978625.26
-22.19731,-54.82240,978624.15
-22.18736,-54.86360,978624.96
-22.18329,-54.86727,978625.57
-22.18086,-54.86344,978627.91
-22.17612,-54.86523,978629.76
-22.17319,-54.86742,978632.10
-22.17424,-54.86297,978631.80
-22.17959,-54.86761,978627.19
-22.19933,-54.85605,978622.07
-22.19647,-54.85927,978623.08
-22.19250,-54.86113,978623.43
-22.17254,-54.85930,978627.03
-22.18562,-54.87401,978624.47
-22.18834,-54.87839,978625.12
-22.19058,-54.88491,978626.31
-22.19126,-54.88956,978625.43
-22.18719,-54.88735,978627.65
-22.18444,-54.88925,978629.22
-22.19368,-54.86964,978623.19
-22.18998,-54.87034,978623.10
-22.19278,-54.87488,978623.33
-22.18940,-54.89589,978625.13
-22.16674,-54.88797,978632.59
