LAT,LONG,GOBS
-25.08010,-52.72960,978703.53
-25.46290,-52.43520,978721.41
-25.50560,-52.44830,978758.98
-25.50510,-52.48240,978768.25
-25.57110,-52.47710,978743.40
-25.60480,-52.48190,978785.16
-25.65780,-52.43680,978799.97
-25.68400,-52.41960,978816.80
-25.62290,-52.41740,978799.14
-25.21910,-52.62810,978717.99
-25.15620,-52.64200,978743.34
-25.14500,-52.61530,978717.24
-25.12330,-52.59670,978731.74
-25.09690,-52.58290,978726.55
-25.06640,-52.58440,978735.61
-25.07000,-52.54890,978769.20
-25.11750,-52.55540,978769.93
-25.34710,-52.25470,978699.74
-25.32110,-52.24830,978717.07
-25.29510,-52.23900,978707.31
-25.28470,-52.24680,978693.70
-25.30840,-52.22070,978701.56
-25.41210,-52.12060,978743.07
-25.45990,-52.37590,978710.41
-25.46520,-52.32700,978736.16
-25.47000,-52.27440,978756.06
-25.01470,-52.27560,978726.79
-24.98120,-52.29740,978750.23
-24.94270,-52.28620,978710.83
-24.88990,-52.25570,978688.26
-24.89230,-52.23200,978697.65
-24.89010,-52.17960,978675.45
-24.87220,-52.15170,978667.63
-24.84080,-52.15720,978684.46
-24.81740,-52.16910,978684.70
-24.79560,-52.15960,978734.61
-24.77480,-52.22450,978719.34
-24.86520,-52.11490,978667.82
-24.86990,-52.06840,978661.13
-24.87730,-52.04610,978661.59
-24.88880,-52.03910,978655.93
-24.88490,-52.28370,978694.00
-24.89260,-52.30530,978703.72
-24.89480,-52.33810,978710.90
-24.90070,-52.36850,978732.72
-24.89280,-52.39550,978712.21
-24.87850,-52.42160,978717.41
-24.89320,-52.44990,978722.83
-24.88910,-52.48770,978739.09
-24.91370,-52.04430,978677.02
-24.93630,-52.03770,978677.12
-24.98050,-52.08520,978720.59
-24.95630,-52.03250,978692.20
-24.97680,-52.05100,978703.18
-24.90800,-52.00800,978652.43
-24.96360,-51.99510,978682.97
-24.90990,-52.07520,978684.49
-24.91720,-52.11210,978675.47
-24.92800,-52.07310,978683.09
-24.92180,-52.16980,978709.23
-24.94380,-52.16300,978716.25
-24.95220,-52.20550,978702.09
-24.99000,-52.20320,978720.18
-24.91990,-52.22160,978714.26
-25.20630,-52.71170,978739.21
-25.21480,-52.58590,978736.59
-25.18780,-52.59910,978739.20
-25.18670,-52.56730,978752.73
-25.21980,-52.68140,978735.91
-25.24560,-52.69530,978732.55
-25.09820,-52.76230,978714.24
-25.06940,-52.77030,978718.55
-25.04080,-52.79890,978728.83
-25.00630,-52.81540,978734.12
-24.96430,-52.82000,978735.12
-25.52100,-52.35560,978749.18
-25.55610,-52.35810,978740.19
-25.56930,-52.33320,978761.15
-25.60900,-52.30870,978811.41
-25.60030,-52.33950,978768.74
-25.63070,-52.35580,978789.99
-25.53680,-52.45860,978754.20
-25.61020,-52.37050,978801.60
-25.44190,-52.07300,978764.41
-25.45100,-52.10200,978760.74
-25.46320,-52.13830,978776.29
-25.48530,-52.05720,978766.69
-25.51740,-52.09920,978754.00
-25.50580,-52.15080,978769.46
-25.54700,-52.17320,978767.84
-25.56890,-52.16510,978778.67
-25.05210,-52.86770,978730.06
-25.01400,-52.87500,978741.56
-24.98020,-52.86450,978759.41
-24.95690,-52.85310,978781.61
-24.92920,-52.82910,978739.15
-24.90190,-52.81010,978752.25
-25.12520,-52.87990,978719.49
-25.16010,-52.90500,978719.68
-25.17270,-52.93580,978729.89
-25.18700,-52.96650,978781.92
-25.19830,-52.92790,978776.49
-25.34320,-52.07730,978744.33
-25.27100,-52.14130,978711.84
-25.25680,-52.16940,978686.05
-25.23060,-52.15770,978669.64
-25.21310,-52.16490,978693.42
-25.24560,-52.13250,978695.71
-25.22940,-52.10830,978699.23
-25.30280,-52.05230,978705.24
-25.32180,-52.02660,978718.56
-25.35450,-52.17700,978733.14
-25.28850,-52.19540,978706.69
-25.25230,-52.19900,978684.35
-25.26360,-52.22550,978687.70
-25.05660,-52.95930,978716.54
-25.03210,-52.95120,978725.24
-25.00060,-52.94080,978733.80
-24.97270,-52.95220,978734.07
-24.94240,-52.94000,978747.71
-24.91610,-52.93680,978739.57
-24.88510,-52.93430,978743.14
-25.04120,-52.98900,978737.87
-25.01090,-53.00320,978730.51
-24.99120,-53.03420,978741.79
-24.95680,-53.04260,978734.38
-24.92690,-53.05440,978748.40
-24.89630,-53.07680,978770.45
-25.03290,-53.02430,978720.42
-25.24410,-52.31600,978700.16
-25.21470,-52.30050,978718.65
-25.21190,-52.33370,978725.41
-25.27950,-52.31360,978705.53
-25.14090,-52.28880,978743.53
-25.15400,-52.20610,978724.06
-25.17560,-52.15270,978695.61
-25.07970,-52.27910,978738.07
-25.04590,-52.06610,978701.96
-25.03580,-52.02540,978689.53
-25.06530,-52.04170,978671.01
-25.09070,-52.03960,978672.50
-25.10690,-52.07260,978678.76
-25.14110,-52.00420,978658.18
-25.14030,-52.05670,978683.16
-25.12850,-52.07820,978686.44
-25.16900,-52.06980,978687.90
-25.20840,-52.24700,978709.89
-25.18130,-52.20440,978701.94
-25.26620,-52.11240,978712.09
-25.24340,-52.03580,978718.88
-25.40650,-52.20180,978733.46
-25.34520,-52.21610,978724.28
-25.39940,-52.31230,978719.26
-24.85500,-52.22910,978694.16
-24.82960,-52.23790,978713.98
-24.85940,-52.18220,978687.53
-24.80840,-52.20530,978697.02
-24.83740,-52.18880,978695.08
-24.85520,-52.27840,978695.00
-24.81780,-52.28300,978709.22
-24.79250,-52.29700,978732.51
-24.76110,-52.31820,978730.77
-24.87550,-52.32150,978723.94
-24.84650,-52.34130,978721.22
-24.81180,-52.34160,978731.27
-24.79030,-52.35630,978719.59
-24.76970,-52.37500,978732.43
-24.85300,-52.42090,978729.76
-24.79360,-52.46040,978739.82
-24.74840,-52.50180,978782.47
-24.77960,-52.48600,978731.41
-24.81990,-52.44490,978736.00
-24.83580,-52.42770,978731.18
-24.91740,-52.46730,978724.09
-24.94710,-52.58800,978784.95
-24.94180,-52.55840,978776.19
-24.92660,-52.53540,978759.09
-24.94370,-52.49110,978730.02
-24.86530,-52.45220,978727.61
-24.84630,-52.47100,978730.36
-24.83060,-52.37490,978728.92
-24.91400,-52.31540,978732.62
-24.93610,-52.31850,978735.76
-24.93660,-52.35090,978740.95
-24.96120,-52.38010,978756.03
-24.99100,-52.36370,978752.73
-24.93370,-52.38170,978745.77
-24.94610,-52.41280,978740.29
-24.95790,-52.44540,978763.19
-24.97800,-52.49320,978767.36
-24.78460,-52.41550,978767.82
-24.81060,-52.38940,978731.97
-24.75120,-52.39490,978732.68
-24.82690,-52.31890,978727.30
-24.87820,-52.35770,978729.50
-24.86490,-52.38520,978747.92
-24.86030,-52.50990,978733.96
-24.82090,-52.50900,978727.87
-24.85360,-52.54540,978744.62
-24.84000,-52.57310,978740.68
-24.85150,-52.61160,978743.31
-24.83840,-52.63520,978746.30
-24.81800,-52.66180,978744.66
-24.80850,-52.70240,978740.67
-24.76120,-52.76520,978768.29
-24.78370,-52.74610,978755.40
-24.74920,-52.70200,978785.70
-24.78050,-52.71710,978756.64
-24.83680,-52.69590,978757.44
-24.86330,-52.63310,978738.59
-24.89460,-52.64400,978788.20
-24.89500,-52.60170,978782.55
-24.91200,-52.50640,978754.44
-24.93000,-52.52290,978745.62
-25.02960,-52.50690,978779.95
-25.00100,-52.50860,978754.82
-24.89250,-52.57820,978753.20
-24.81380,-52.55470,978748.01
-24.79030,-52.56780,978747.96
-24.81160,-52.59750,978745.24
-24.78160,-52.60720,978786.64
-24.80680,-52.63380,978784.35
-24.76900,-52.65560,978785.62
-24.78420,-52.69000,978786.98
-24.80860,-52.73060,978780.88
-24.83490,-52.79570,978794.45
-24.82110,-52.76060,978762.04
-24.96120,-52.17000,978730.61
-24.98300,-52.15800,978694.79
-25.03300,-52.12930,978693.71
-25.03420,-52.15630,978710.77
-25.07170,-52.14430,978679.01
-25.06810,-52.22660,978729.17
-25.00190,-52.31670,978733.84
-24.84980,-52.09840,978688.65
-24.82290,-52.10940,978678.73
-24.78690,-52.11960,978728.56
-24.84990,-52.04850,978674.46
-24.89460,-52.08040,978669.24
-24.89330,-52.11180,978675.77
-25.10190,-53.04450,978711.57
-25.10030,-53.07900,978715.41
-25.10460,-53.11120,978711.64
-25.08530,-53.14060,978711.46
-25.08770,-53.17570,978711.14
-25.06890,-53.20690,978714.90
-25.04670,-53.23930,978719.94
-25.02640,-53.26980,978712.11
-25.04830,-53.19200,978717.63
-25.01220,-53.19020,978721.14
-24.98800,-53.17530,978718.37
-25.00170,-53.14620,978720.74
-25.00620,-53.12010,978748.86
-25.02510,-53.08690,978744.37
-25.12430,-53.13970,978713.34
-25.15730,-53.14140,978714.24
-25.18170,-53.16150,978727.18
-25.20970,-53.15540,978740.09
-25.23640,-53.15960,978771.76
-25.26350,-53.15850,978781.14
-25.13820,-53.05190,978725.42
-25.16230,-53.03950,978728.39
-25.28460,-53.16640,978782.17
-25.30040,-53.18420,978785.85
-25.31960,-53.20250,978787.86
-25.33530,-53.17960,978776.11
-25.35480,-53.14940,978781.69
-25.36920,-53.18340,978780.66
-25.42160,-53.18530,978780.53
-25.44620,-53.20400,978782.61
-25.46730,-53.21720,978786.57
-25.41220,-53.21560,978796.10
-25.41960,-53.24620,978805.63
-25.39480,-53.14110,978804.63
-25.35350,-53.08700,978816.76
-25.35250,-53.11520,978781.95
-25.00900,-53.29610,978716.72
-24.99020,-53.31780,978720.08
-24.98350,-53.34710,978727.03
-24.98290,-53.37360,978728.06
-24.96700,-53.40130,978733.95
-24.97250,-53.43730,978745.61
-24.94200,-53.42780,978740.70
-24.92830,-53.45360,978737.75
-24.93220,-53.39490,978736.49
-24.90320,-53.36990,978738.41
-25.00200,-53.45760,978745.11
-25.02980,-53.45790,978766.53
-25.06060,-53.46550,978768.85
-24.95450,-53.47160,978739.04
-24.95230,-53.45000,978732.88
-25.01430,-53.36910,978739.88
-25.04040,-53.37340,978758.88
-25.06400,-53.36660,978763.36
-25.07570,-53.34230,978733.83
-25.13670,-53.33480,978761.72
-25.17020,-53.32200,978747.62
-25.18820,-53.30940,978756.93
-25.21300,-53.29990,978737.78
-25.24210,-53.31900,978746.66
-25.26200,-53.33890,978749.50
-25.21270,-53.27190,978741.64
-25.21340,-53.23760,978736.20
-25.20370,-53.20140,978730.29
-25.16750,-53.18250,978738.42
-25.14570,-53.19470,978715.54
-25.12450,-53.20530,978724.81
-25.16460,-53.10610,978745.29
-25.14010,-52.82720,978738.09
-25.18990,-52.81290,978758.04
-25.22990,-52.83850,978777.03
-25.20740,-52.83250,978765.47
-25.17220,-52.83830,978724.48
-25.07430,-52.81400,978731.42
-25.13520,-53.01880,978728.84
-25.18120,-53.06470,978736.39
-25.23930,-53.09590,978743.86
-25.21930,-53.10450,978770.01
-25.21050,-53.13050,978765.77
-25.18290,-53.12680,978749.22
-25.01790,-52.64000,978753.12
-25.04160,-52.58470,978778.65
-25.06940,-52.97550,978734.87
-25.13370,-52.96430,978736.73
-25.14910,-52.99620,978731.71
-25.17180,-52.98510,978747.71
-25.06820,-53.06630,978739.19
-25.17500,-53.23800,978742.40
-25.12850,-53.24520,978717.10
-25.08980,-53.25510,978721.10
-25.03660,-52.89960,978747.36
-25.02420,-52.92410,978739.15
-25.00880,-52.89760,978748.84
-24.97810,-52.90910,978738.51
-25.07700,-52.85230,978719.52
-25.03630,-52.83880,978765.83
-25.15690,-52.77480,978734.98
-25.19320,-52.76360,978740.48
-25.21850,-52.76750,978736.41
-25.23830,-52.78540,978735.70
-25.23590,-52.81200,978761.64
-25.18420,-52.86570,978719.36
-25.21200,-52.86990,978732.66
-25.22560,-52.89840,978730.63
-25.01300,-52.76660,978765.46
-25.11270,-52.65380,978733.66
-25.07590,-52.64300,978748.32
-25.00680,-52.69610,978758.72
-24.96290,-52.75660,978764.19
-24.98730,-52.74430,978751.19
-25.01850,-52.72190,978759.07
-25.04600,-53.13520,978726.70
-25.28450,-53.12110,978746.01
-25.36640,-53.23660,978789.10
-25.31930,-53.24270,978784.06
-25.35460,-53.04750,978815.24
-25.32850,-53.03190,978813.43
-25.20400,-53.07370,978741.45
-25.24610,-53.05580,978790.93
-25.26370,-53.02420,978787.02
-25.27040,-53.24460,978743.40
-25.28070,-53.20670,978783.90
-25.28280,-53.09350,978784.33
-25.30300,-53.04170,978810.71
-25.15810,-53.00830,978737.75
-25.22520,-53.02910,978795.30
-25.47930,-53.18340,978802.84
-25.49190,-53.13990,978833.60
-25.45010,-53.16760,978803.75
-25.44130,-53.24190,978818.00
-25.39920,-53.08540,978798.69
-25.32010,-53.08470,978804.66
-24.89340,-52.95570,978783.02
-24.88740,-52.98850,978752.44
-24.89210,-52.87300,978779.33
-24.85850,-52.94650,978748.37
-24.83680,-52.92440,978762.82
-24.79840,-52.89880,978759.70
-24.75180,-52.87690,978798.13
-24.92020,-52.89700,978782.36
-24.96140,-52.98560,978765.41
-24.80070,-52.87280,978797.14
-24.81350,-52.84850,978790.61
-24.86060,-52.82120,978774.89
-24.85270,-52.86100,978776.48
-24.84640,-52.89070,978785.01
-24.92970,-52.97460,978778.71
-24.75080,-52.95700,978753.77
-24.76240,-52.91790,978801.33
-24.79470,-52.94220,978801.33
-24.78200,-52.96150,978769.85
-24.76060,-52.98740,978795.72
-24.79370,-52.98740,978756.59
-24.82070,-52.97790,978790.39
-24.93120,-52.61930,978789.70
-24.97400,-52.62570,978767.33
-24.96910,-52.65250,978788.69
-24.99780,-52.64670,978754.56
-25.02230,-52.61420,978786.82
-24.97280,-52.59430,978768.13
-26.73350,-52.44660,978865.20
-26.73480,-52.38390,978872.81
-24.99900,-52.57540,978775.40
-25.06050,-52.64010,978781.67
-26.74470,-52.33360,978862.83
-26.73560,-52.26860,978831.40
-24.92630,-52.69270,978755.33
-24.95010,-52.70770,978758.50
-26.68330,-52.43370,978862.89
-26.67540,-52.39120,978851.54
-25.07890,-53.38590,978766.50
-25.10620,-53.38750,978781.35
-26.68320,-52.32680,978839.85
-25.13980,-53.38810,978781.35
-26.67980,-52.25770,978797.48
-26.63240,-52.44940,978867.66
-25.17560,-53.37780,978756.30
-25.19760,-53.39470,978777.44
-26.61870,-52.37480,978835.17
-25.21260,-53.42800,978786.14
-26.62310,-52.31750,978828.51
-26.63350,-52.26910,978812.07
-25.09730,-53.48720,978762.02
-25.12420,-53.48830,978769.96
-26.56470,-52.43490,978860.11
-26.58290,-52.37010,978843.67
-25.17510,-53.48900,978773.35
-25.20800,-53.48150,978775.20
-26.57510,-52.32180,978821.60
-26.57970,-52.27010,978825.24
-25.24350,-53.48380,978811.27
-26.50620,-52.44100,978822.23
-26.51880,-52.38640,978809.13
-26.51700,-52.32590,978807.97
-26.51420,-52.25410,978815.42
-26.46230,-52.44230,978803.11
-26.46190,-52.37940,978804.79
-26.46710,-52.32650,978811.56
-26.45590,-52.26160,978798.10
-26.41090,-52.44020,978804.11
-26.40880,-52.37660,978783.12
-26.40710,-52.32940,978802.45
-26.40340,-52.27110,978792.09
-26.35140,-52.50360,978788.04
-26.34870,-52.43230,978795.59
-26.35120,-52.39760,978784.02
-26.35960,-52.31050,978778.81
-26.36080,-52.26460,978793.92
-26.29730,-52.49320,978791.87
-26.30540,-52.43930,978802.70
-26.30150,-52.39120,978793.98
-26.31420,-52.32120,978786.57
-26.30300,-52.25840,978804.17
-26.24340,-52.49750,978790.84
-26.24100,-52.44850,978811.46
-26.24040,-52.37640,978790.66
-26.24510,-52.29740,978789.36
-26.18140,-52.49410,978805.53
-26.19680,-52.43070,978797.99
-26.19930,-52.37250,978788.12
-26.19530,-52.33610,978769.01
-26.20390,-52.25120,978757.05
-26.13470,-52.48930,978797.84
-26.13000,-52.43940,978794.65
-26.14280,-52.38140,978787.03
-26.15020,-52.31210,978755.84
-26.15260,-52.25370,978754.87
-26.09080,-52.49720,978820.51
-26.08780,-52.44130,978796.84
-26.06480,-52.40660,978770.73
-26.07700,-52.32820,978747.57
-26.06900,-52.26480,978743.40
-26.01940,-52.49670,978816.23
-26.02660,-52.43140,978790.99
-26.04010,-52.37660,978740.38
-26.02000,-52.31960,978756.40
-26.02920,-52.25920,978759.45
-26.03180,-52.20890,978745.31
-26.03740,-52.14340,978742.93
-26.04260,-52.06890,978728.51
-26.03190,-52.02380,978746.79
-26.08740,-52.19490,978750.31
-26.08450,-52.14850,978748.98
-26.08130,-52.09390,978768.56
-26.08440,-52.03340,978732.27
-26.14420,-52.19600,978757.41
-26.13940,-52.14350,978751.65
-26.14190,-52.08060,978747.08
-26.13850,-52.01800,978741.40
-26.19900,-52.19730,978763.18
-26.18720,-52.14110,978758.72
-26.20080,-52.07920,978754.88
-26.19310,-52.03250,978746.15
-26.24300,-52.20080,978765.48
-26.25140,-52.14470,978752.77
-26.24890,-52.07980,978744.14
-26.24630,-52.02460,978737.87
-26.30700,-52.19980,978796.46
-26.30000,-52.14180,978773.42
-26.30150,-52.07020,978767.31
-26.31000,-52.02010,978754.44
-26.36890,-52.20740,978785.02
-26.35840,-52.13940,978779.84
-25.29730,-53.49420,978824.40
-26.36070,-52.08640,978782.73
-25.33700,-53.48300,978840.78
-26.36800,-52.00670,978772.96
-26.41830,-52.21420,978791.40
-26.41580,-52.14760,978786.05
-26.41170,-52.09070,978771.84
-26.41140,-52.01210,978758.93
-26.45670,-52.19840,978797.98
-25.48170,-53.48340,978834.29
-26.47100,-52.15010,978782.34
-25.44270,-53.46940,978827.32
-25.43600,-53.43780,978841.79
-26.47160,-52.08230,978770.14
-26.46930,-52.02120,978765.21
-25.48800,-53.38180,978815.15
-25.46490,-53.39890,978815.03
-26.53060,-52.20730,978822.93
-26.51310,-52.13830,978799.22
-25.43400,-53.40650,978813.36
-26.51930,-52.09160,978785.06
-26.52120,-52.03440,978763.02
-25.38140,-53.40900,978791.79
-26.57740,-52.22500,978804.43
-25.35250,-53.41340,978775.20
-25.32390,-53.39520,978767.65
-26.57630,-52.16540,978795.39
-25.30530,-53.35580,978748.89
-26.58020,-52.08660,978787.94
-25.33190,-53.34490,978763.34
-26.57270,-52.01060,978767.64
-25.34960,-53.32190,978802.92
-26.63100,-52.20800,978820.82
-26.63990,-52.15040,978802.64
-25.35670,-53.29590,978791.16
-25.32850,-53.29310,978754.68
-26.63410,-52.08220,978775.98
-25.30180,-53.28030,978753.73
-26.63590,-52.02980,978778.46
-25.28190,-53.26430,978760.76
-26.68540,-52.20710,978792.89
-25.33630,-53.26370,978798.35
-26.68920,-52.12250,978806.08
-26.67650,-52.08140,978803.77
-25.39420,-53.29020,978825.13
-26.68200,-52.03010,978815.99
-25.37490,-53.32060,978799.88
-26.73310,-52.17820,978785.45
-25.39370,-53.34300,978821.50
-25.41620,-53.37710,978810.07
-26.73790,-52.15120,978782.33
-25.47540,-53.44030,978853.66
-26.74100,-52.08190,978805.87
-26.74140,-52.02320,978803.10
-25.37130,-53.46020,978833.48
-25.52110,-53.47430,978857.45
-25.45260,-53.35300,978841.07
-25.45860,-53.31230,978838.25
-25.47280,-53.28020,978810.34
-25.44750,-53.27050,978828.27
-25.43020,-53.32700,978796.41
-25.31560,-53.42890,978793.08
-25.06550,-53.41790,978762.58
-25.10840,-53.44820,978769.90
-25.11990,-53.41520,978781.73
-25.15260,-53.42860,978767.25
-25.18840,-53.45390,978807.23
-25.01630,-53.33080,978737.27
-25.05010,-53.30500,978733.32
-25.05160,-53.33840,978737.65
-25.15170,-53.29520,978755.42
-25.11760,-53.28500,978725.15
-25.18180,-53.27990,978730.85
-25.21320,-53.33520,978752.76
-25.23140,-53.36550,978779.27
-25.24070,-53.27870,978762.34
-24.99930,-53.40930,978734.51
-26.73910,-51.96320,978794.66
-26.73640,-51.90360,978798.62
-26.74200,-51.84730,978797.51
-26.73500,-51.77960,978783.51
-26.70320,-51.96620,978819.97
-26.68900,-51.90420,978804.06
-26.69900,-51.82540,978794.72
-26.69850,-51.76840,978784.86
-26.63700,-51.95770,978797.88
-26.63190,-51.90450,978766.63
-24.98340,-53.23530,978731.13
-26.63300,-51.84320,978778.95
-25.10130,-53.22640,978716.31
-26.63990,-51.78870,978774.29
-26.56550,-51.95830,978754.14
-26.57550,-51.90350,978745.65
-25.12550,-53.09520,978726.28
-25.07230,-53.09990,978720.93
-26.57510,-51.84070,978756.86
-25.07700,-53.01730,978728.58
-26.58510,-51.77490,978748.56
-25.04590,-53.16300,978718.76
-26.51110,-51.95190,978762.98
-26.53650,-51.91230,978749.23
-25.26520,-53.39090,978767.73
-26.52180,-51.84740,978762.48
-26.52020,-51.78640,978748.38
-25.28720,-53.31210,978765.10
-26.46470,-51.95890,978777.25
-25.34690,-53.45360,978816.42
-26.48040,-51.88620,978774.02
-25.36820,-53.38160,978812.26
-25.42500,-53.27840,978808.90
-26.46840,-51.84280,978750.74
-26.46100,-51.79480,978757.72
-25.34410,-53.21630,978792.52
-25.24300,-53.22280,978742.06
-26.41430,-51.94310,978753.35
-26.42090,-51.91370,978766.53
-25.43350,-53.00270,978795.57
-25.37470,-53.04400,978791.83
-26.40680,-51.84960,978765.85
-26.41880,-51.78290,978771.58
-25.27840,-53.46810,978820.88
-26.37610,-51.94770,978764.52
-26.36190,-51.90860,978758.86
-25.09890,-52.52750,978766.53
-26.35990,-51.82200,978727.88
-25.46070,-52.85880,978773.87
-26.36010,-51.78530,978750.28
-25.49420,-52.86270,978771.37
-25.45750,-52.73930,978772.55
-26.30580,-51.95960,978749.37
-25.48820,-52.71270,978764.39
-26.29490,-51.90840,978735.98
-26.30240,-51.84290,978726.69
-25.46020,-52.68860,978753.32
-25.46460,-52.62040,978748.57
-26.30210,-51.77880,978765.26
-26.25760,-51.96060,978760.59
-25.49510,-52.63010,978748.29
-26.25220,-51.90020,978734.07
-25.43960,-52.59560,978747.57
-26.24740,-51.84600,978735.85
-25.45960,-52.57050,978762.06
-26.22370,-51.78040,978798.43
-25.45170,-52.65640,978746.06
-25.41960,-52.65870,978761.25
-26.20960,-51.95290,978758.56
-26.20750,-51.91080,978747.88
-25.47960,-52.91390,978801.13
-25.35740,-52.96210,978772.85
-26.16880,-51.82090,978799.55
-26.18810,-51.79440,978800.53
-25.46590,-52.81760,978764.87
-26.13720,-51.96310,978734.69
-25.41000,-52.59640,978743.24
-25.45610,-52.52790,978750.52
-26.14700,-51.88620,978793.53
-26.14710,-51.85160,978773.78
-25.38020,-52.61710,978743.23
-25.33030,-52.58150,978739.62
-26.16270,-51.77910,978783.25
-25.44030,-52.78980,978766.10
-26.08860,-51.96070,978737.93
-26.10500,-51.91090,978801.73
-25.36490,-52.86310,978770.37
-26.10330,-51.83840,978758.46
-26.09640,-51.77480,978758.97
-25.32800,-52.95410,978789.37
-25.34680,-52.93470,978790.05
-26.02940,-51.94780,978742.88
-25.33570,-52.78610,978758.63
-25.30410,-52.80060,978747.81
-26.01760,-51.83630,978789.61
-25.43120,-52.76220,978793.62
-26.03210,-51.77440,978793.74
-25.15640,-52.56790,978764.46
-26.03280,-51.72470,978797.67
-26.03790,-51.67380,978733.70
-25.14800,-52.59250,978722.04
-25.04630,-52.73970,978709.26
-26.05830,-51.59770,978781.76
-26.03610,-51.53640,978778.72
-25.29970,-52.94910,978804.17
-25.56570,-52.20520,978787.33
-26.08490,-51.72690,978749.16
-25.53750,-52.21510,978792.41
-26.09750,-51.66320,978740.59
-26.08730,-51.58860,978769.76
-26.09340,-51.54140,978777.06
-26.14040,-51.72240,978747.14
-26.14890,-51.60620,978759.12
-26.14860,-51.54240,978787.70
-26.20980,-51.70970,978751.22
-26.20460,-51.65640,978723.37
-26.20850,-51.58690,978728.73
-26.19780,-51.53850,978748.66
-26.24010,-51.62910,978734.72
-26.23490,-51.59420,978765.23
-26.25060,-51.54370,978753.13
-26.31110,-51.67510,978758.26
-26.32260,-51.59400,978775.51
-26.29050,-51.55370,978758.00
-26.37610,-51.71990,978756.74
-26.36240,-51.68080,978767.77
-26.38180,-51.57550,978771.36
-26.37630,-51.53980,978765.41
-26.42120,-51.71390,978741.05
-26.39560,-51.65230,978756.03
-26.41410,-51.58740,978771.48
-26.42830,-51.54010,978778.82
-26.46170,-51.70790,978738.97
-26.47420,-51.66550,978736.97
-26.44850,-51.56880,978775.94
-26.46640,-51.52660,978777.83
-26.52400,-51.71990,978742.99
-26.52860,-51.65500,978748.81
-26.54430,-51.60130,978737.37
-26.57420,-51.71670,978747.90
-26.56790,-51.65740,978740.25
-26.57970,-51.59920,978736.52
-26.58060,-51.55650,978740.29
-26.62940,-51.72820,978749.71
-26.63780,-51.66340,978754.98
-26.62820,-51.58570,978744.14
-26.65320,-51.52900,978760.98
-26.68550,-51.70810,978783.25
-26.67370,-51.66800,978776.21
-26.68760,-51.60620,978769.47
-26.68930,-51.54950,978770.48
-26.74640,-51.72650,978769.51
-26.74690,-51.66290,978760.35
-26.75190,-51.61480,978756.57
-26.74020,-51.55090,978762.15
-26.72060,-51.47820,978750.87
-26.74050,-51.43480,978749.91
-26.73510,-51.36130,978751.83
-26.74060,-51.29630,978774.31
-26.69090,-51.48350,978758.44
-26.69020,-51.41600,978748.60
-26.68480,-51.36010,978770.83
-26.68580,-51.30050,978783.71
-26.62720,-51.48410,978736.82
-26.63320,-51.41880,978762.21
-26.65280,-51.34900,978773.66
-26.63400,-51.30530,978765.00
-26.57880,-51.48600,978726.07
-26.56920,-51.41860,978784.53
-26.57910,-51.39000,978764.74
-26.58870,-51.30410,978783.92
-26.52380,-51.47690,978766.22
-26.52720,-51.41780,978754.15
-26.52860,-51.36530,978777.19
-26.52440,-51.30010,978792.50
-26.45390,-51.46720,978764.78
-26.47800,-51.42100,978759.33
-26.46710,-51.35560,978781.49
-26.46680,-51.29410,978796.60
-26.41010,-51.49250,978750.50
-26.42270,-51.42570,978762.76
-26.41430,-51.36190,978773.10
-26.41580,-51.29660,978798.18
-26.37320,-51.47790,978749.39
-26.36660,-51.41890,978757.92
-26.35910,-51.35110,978770.87
-26.36920,-51.30520,978755.26
-26.30620,-51.46790,978747.90
-26.30870,-51.41830,978760.02
-26.31050,-51.36180,978755.74
-26.30140,-51.29840,978779.75
-26.26260,-51.50390,978758.77
-26.27000,-51.39960,978771.34
-26.25460,-51.37330,978769.86
-26.25690,-51.30010,978807.09
-26.19630,-51.47710,978757.41
-26.18470,-51.41710,978760.93
-26.20060,-51.35580,978784.52
-26.20550,-51.30120,978781.40
-26.14690,-51.47960,978756.84
-26.14810,-51.41910,978763.99
-26.14570,-51.36120,978797.21
-26.14600,-51.29260,978786.07
-26.09380,-51.47760,978795.26
-26.10180,-51.41360,978794.27
-26.11240,-51.36620,978803.02
-26.08810,-51.30090,978781.38
-26.03810,-51.49480,978744.36
-26.05190,-51.39780,978793.99
-26.02700,-51.36580,978785.23
-26.04400,-51.30720,978777.96
-26.04100,-51.22370,978796.18
-26.03470,-51.19220,978797.12
-26.03080,-51.14150,978779.57
-26.02690,-51.05550,978755.86
-26.09770,-51.24000,978798.30
-26.09130,-51.17110,978761.46
-26.09690,-51.11540,978765.59
-26.09420,-51.06310,978795.82
-26.14690,-51.23380,978795.86
-26.14280,-51.17750,978806.93
-26.14610,-51.11620,978789.14
-26.15430,-51.03140,978793.97
-26.20110,-51.24110,978775.64
-26.19660,-51.18090,978778.99
-26.19470,-51.11420,978804.67
-26.19830,-51.05370,978800.48
-26.23570,-51.24830,978789.83
-26.25520,-51.17650,978780.15
-26.24360,-51.12260,978808.86
-26.25460,-51.06450,978809.20
-26.31530,-51.25490,978799.18
-26.30780,-51.19120,978775.52
-26.30200,-51.11530,978773.88
-26.29920,-51.05440,978800.68
-26.36660,-51.24360,978781.26
-26.37020,-51.18590,978766.31
-26.36910,-51.11680,978779.04
-26.36290,-51.05460,978774.58
-26.43120,-51.23390,978746.33
-26.41420,-51.17870,978738.14
-26.41790,-51.10530,978762.92
